article_id,title,link,sentence_id,sentence
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,53,"Human rights activists reported four executions so far this year of people accused of links to the Mossad, Israel's foreign intelligence service."
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,54,Independent journalists are among those who fear being targeted by accusations that they are helping the United States or Israel.
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,55,There have been numerous arrests of people accused of sending material to foreign media seen as hostile to the state.
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,56,"One journalist - we are calling him Armin - who spoke to our Tehran colleague told of how just reporting the facts of the war was enough to be arrested, with potentially fatal ramifications."
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,57,"""Before, we might be accused of a political offence."
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,58,"But in the current wartime conditions, if we report on the war, we could be accused of espionage."""
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,59,A charge of spying carries the death sentence in a court system that does the regime's bidding.
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,60,"""Before, we were trying to understand how many people had been harmed or what impact the protests would ultimately have,"" explains Armin."
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,61,"""But now it's different."
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,62,"Now we're focused on staying alive - ourselves and our families."""
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,63,"While his family tries to sleep, Armin is restless."
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,64,"""I lie awake wondering what the future holds."
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,65,"And that uncertainty brings with it terrible anxiety."""
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,66,Little surprise that the opposition has vanished from the streets.
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,67,The regime is master of life and death.
29,Some Iranians fear the regime is now more entrenched - and ready for revenge,https://www.bbc.com/news/articles/clyp6xxyvzyo,68,With additional reporting by Alice Doyard
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,1,"Iran has received a US response to its latest peace proposal, Iranian state-linked media have said."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,2,"Iran's foreign ministry spokesperson said the response, delivered via Pakistan, was now being reviewed, according to Tasnim news agency."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,3,The US is yet to formally confirm it has replied to Tehran.
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,4,"However, President Donald Trump reportedly told Israel's Kan News on Sunday that the proposal was unacceptable to him."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,5,"Iranian state media said Tehran's 14-point peace plan asked Washington to withdraw its forces from near Iran's borders, end its naval blockade of Iranian ports, and for all hostilities to cease - including Israel's offensive in Lebanon."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,6,It also called for an agreement between the two countries to be reached within 30 days.
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,7,"Iranian state media added the proposal urged the two warring sides to focus on ""ending the war"" rather than extending a current ceasefire."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,8,"Iran's Foreign Ministry spokesman Esmaeil Baghaei was quoted by state media as saying that ""at this stage, we do not have nuclear negotiations"" - a key demand by Washington."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,9,"Iran has repeatedly denied it is seeking a bomb and says its programme is only for peaceful purposes, though the country is the only non-nuclear-armed state to have enriched uranium at near weapons-grade level."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,10,"On Sunday, Trump announced that the US would help countries with ships stranded in the Strait of Hormuz."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,11,"""For the good of Iran, the Middle East, and the United States, we have told these Countries that we will guide their Ships safely out of these restricted Waterways, so that they can freely and ably get on with their business,"" he said in a post on social media without specifying which countries."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,12,"Trump said the process, which he called ""Project Freedom"", would start on Monday, adding if it was interfered with the interference ""will have to be dealt with forcefully""."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,13,Iran has severely limited traffic through the strait since the war began in February.
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,14,The US has also enforced a naval blockade on Iranian ports.
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,15,"On Saturday, Trump confirmed that Washington had received the latest Iranian peace proposal."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,16,"In a brief post on Truth Social, the US president wrote: ""I will soon be reviewing the plan that Iran has just sent to us, but can't imagine that it would be acceptable in that they have not yet paid a big enough price for what they have done to Humanity, and the World, over the last 47 years."""
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,17,"Speaking to reporters the same day in Palm Beach, Florida, he said he had been told ""about the concept of the deal"", adding: ""They're going to give me the exact wording now."""
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,18,"Asked by the BBC about whether military strikes against targets inside Iran could be renewed, Trump said it was ""a possibility""."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,19,"""If they misbehave."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,20,"If they do something bad,"" he said."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,21,"""But right now we'll see."""
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,22,"The US president appeared disinclined to withdraw from the conflict entirely, saying ""we're not leaving"" and ""we're going to do it, so nobody has to go back in two years or five years""."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,23,"The Iranian state-linked agencies said Tehran's latest proposal was in response to a nine-point US plan, which envisaged a two-month ceasefire."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,24,"Trump wrote to members of the US Congress on Friday, arguing he did not need to meet a deadline for legislative approval of the war as the conflict had been ""terminated"" since a ceasefire took effect on 8 April, pausing the clock on any such obligation."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,25,"The ongoing blockade of Iranian ports, he claimed, did not represent a continuation of the conflict."
30,Iran says US has responded to its latest peace proposal,https://www.bbc.com/news/articles/cn0px2x53k2o,26,"By law, a US president must receive the approval of Congress within 60 days of notifying lawmakers of military action, or else cease hostilities."
